system   D            wsystem.c:583  maybe_parent_dir                 [   0.00066] Also searching C:\Users\Konrad\Documents\KCK\Github\KCK__sroda_10_gr3\KCK\
display  D   display_settings.c:191  debug_display_settings           [   0.57880] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57881] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57883] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57884] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57886] color: 16 (rgba 5650), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57887] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57889] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.57890] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57892] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.57893] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57895] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57896] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57898] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57899] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57901] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57902] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57904] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57905] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57907] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57908] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57910] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57912] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57913] color: 16 (rgba 5650), depth: 24, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57916] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57917] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.57919] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57920] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:377  _al_score_display_settings       [   0.57922] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57923] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57925] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57926] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57928] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57929] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57931] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57932] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57934] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57935] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57937] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57938] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57940] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57941] color: 16 (rgba 5650), depth: 16, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:377  _al_score_display_settings       [   0.57943] Single Buffer requirement not met.
display  D   display_settings.c:191  debug_display_settings           [   0.57978] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.57981] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.57983] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.57985] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.57987] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.57989] Score is : 598
display  D   display_settings.c:191  debug_display_settings           [   0.57990] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.57992] Score is : 593
display  D   display_settings.c:191  debug_display_settings           [   0.57993] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.57995] Score is : 589
display  D   display_settings.c:191  debug_display_settings           [   0.57996] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.57998] Score is : 587
display  D   display_settings.c:191  debug_display_settings           [   0.57999] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58001] Score is : 586
display  D   display_settings.c:191  debug_display_settings           [   0.58002] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 7/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58004] Score is : 585
display  D   display_settings.c:191  debug_display_settings           [   0.58006] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 0000, samples: 8/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58007] Score is : 584
display  D   display_settings.c:191  debug_display_settings           [   0.58009] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.58010] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.58012] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.58013] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.58015] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 2/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58016] Score is : 598
display  D   display_settings.c:191  debug_display_settings           [   0.58018] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 3/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58019] Score is : 593
display  D   display_settings.c:191  debug_display_settings           [   0.58021] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 4/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58022] Score is : 589
display  D   display_settings.c:191  debug_display_settings           [   0.58023] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 5/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58025] Score is : 587
display  D   display_settings.c:191  debug_display_settings           [   0.58026] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 6/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58028] Score is : 586
display  D   display_settings.c:191  debug_display_settings           [   0.58029] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 7/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58031] Score is : 585
display  D   display_settings.c:191  debug_display_settings           [   0.58032] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 0000, samples: 8/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58034] Score is : 584
display  D   display_settings.c:191  debug_display_settings           [   0.58035] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.58037] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.58038] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:506  _al_score_display_settings       [   0.58040] Score is : 769
display  D   display_settings.c:191  debug_display_settings           [   0.58041] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 2/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58043] Score is : 598
display  D   display_settings.c:191  debug_display_settings           [   0.58044] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 3/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58047] Score is : 593
display  D   display_settings.c:191  debug_display_settings           [   0.58048] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 4/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58050] Score is : 589
display  D   display_settings.c:191  debug_display_settings           [   0.58051] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 5/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58053] Score is : 587
display  D   display_settings.c:191  debug_display_settings           [   0.58054] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 6/1
display  D   display_settings.c:506  _al_score_display_settings       [   0.58056] Score is : 586
display  D   display_settings.c:191  debug_display_settings           [   0.58057] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 0000, samples: 7/1
